reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
8acfbb0a-0ef6-4266-a64a-916f90e9e636,Lucia Williams,"My newsfeed is filled with posts from people I don't even follow or are ""suggested for me"", I never see posts from my actual friends and it's starting to really annoy me. I absolutely can't stand the fb browser, why has it got rid of the option to open externally? It's so annoying that I have to exit 10 different tabs or go into the ""close all tabs"" selection instead of it just closing the tab when I exit.",1,1533,494.0.0.55.73,2024-12-26 10:50:58,494.0.0.55.73
0e343f59-3f59-41c3-9c3f-5977c09325bd,Chavah Yisrael,"For some reason now, I can not get into the Facebook app. Everytime I open it, it fails to stay open I never had a problem with Facebook since it was created until NOW. I restarted my phone twice and still when I try to open the app it just clicks out of it. What is the problem!?!? I'm afraid to uninstall and reinstall the app because I might can't get back into the app and it doesn't give enough time to read/stroll without getting kicked off of it. Help please with this issue.🙏🏾",1,648,492.0.0.127.80,2024-12-25 13:34:06,492.0.0.127.80
d205005d-610d-4e49-a52f-54fa084aa36c,David Bean,"The latest update broke pinch to zoom on images and the standard Google swipe side to side gesture for ""back"". Now the back gesture works in some places of the app, but inexplicably you have to swipe up in others. And not being able to zoom at all on images on my phone is maddening. My close-up vision isn't great, so being able to zoom in on images is important. I'm hoping it's just bugged, and not intentionally removed.",2,1881,494.0.0.55.73,2024-12-25 12:10:53,494.0.0.55.73
a2204d89-77f6-4f80-9749-31e227aebc87,Sofia Creasey,"This must be the worst app ever. Should have zero stars. Riddled with errors dispite the constant pointless ""updates"" all that does is find more errors! I just spent ages going through my friends list deleting certain people but when I look again they've come back! EDIT: Over 3 years later and Facebook has gotten worse, it won't even let you make a post now, what's the point in this so called ""social media""? It seems to be an advertising platform for scammers now, Facebook should be shut down!",1,223,494.0.0.55.73,2024-12-25 04:42:51,494.0.0.55.73
32063ac5-395a-4755-8f7a-29e4bf1e5ab6,Kris McQ,"Somebody from China was allowed to access my account, change my email and password associated, and there is zero support that can help me access it again. I've lost pictures from my childhood, lists of friends, and I'm so angry that there's no technical support to be contacted about this. Horrible app, wish I'd have never relied on it for picture storage.",1,824,494.0.0.55.73,2024-12-25 04:18:48,494.0.0.55.73
71c81da9-cbcb-4882-b1d5-e033e4d2100d,Meta Ze Gr8,"The app is lacking in features. With too many useless updates that bring absolutely no improvement in reliability nor speed. Is this the best Facebook can do?! ETA: If you thought the app couldn't get worse, think again. It randomly stops working for days on end. 2nd edit: newest update removes a feature on previous versions (clicking on the top of shared posts to take you to the OP).",1,2140,494.0.0.55.73,2024-12-25 03:27:18,494.0.0.55.73
27fed9a6-822a-4c53-800d-038208aef4ce,Jonathan West,"Over two thirds of my feed became ""suggested pages"" using Facebook on the app became a constant game of hitting show less and snooze page for 30 days to refresh it to then have to do it all over again. I un-installed the app and now check fb once a day or so on my pc in the evening. Probably a good thing fb pushed me out, but if fb can't be what it was intended for(connecting to family/friends that aren't necessarily physically near you) then what the hell is the point of it?",1,102,,2024-12-25 00:26:29,
64808e08-e253-4ca0-8c21-3f091828c685,Karen Timmons,"This app works great on my Galaxy S24 Plus phone. However, on my new Galaxy Tab S10 Plus, it does not. Dark mode is missing; it is not in the settings. It does not adopt the system's dark mode setting. My only option is to force dark mode, which could affect other applications. There is a noticeable lag in responsiveness on different Facebook posts. I have uninstalled and reinstalled several times. No joy. I have submitted multiple bug reports but received no response.",2,1590,494.0.0.55.73,2024-12-23 16:21:17,494.0.0.55.73
03e8c709-6e6f-4083-9bf3-fbc863392ef9,Andras Blake,"Fb keeps trying to add features, but they usually seem more annoying than helpful. In the meantime, more and more bugs keep popping up. For example, opening links in its internal browser now, making me have to open each one in my preferred browser, or suggesting posts from groups I am not in or people I don't know, instead of just showing me the people I choose to connect with. And the ads! About 1/3 of the scroll is ads anymore! What a joke.",1,3438,494.0.0.55.73,2024-12-21 20:48:18,494.0.0.55.73
70ea8eb2-d1e5-408e-9099-7fe01d42173c,J S,"Would give zero stars if possible. I despise all that Facebook is and stands for, but that's besides the point. I only use Facebook for one thing: Marketplace. My biggest complaint at this time is that while browsing through my ""local"" listings, any time I back out of a listing it starts me ALL OVER FROM THE BEGINNING OF ""LOCAL"". This is EXTREMELY frustrating, but I will admit that it is a new issue that I've only begun experiencing today. Other than that, I wish Marketplace was a standalone app",1,1828,494.0.0.55.73,2024-12-21 09:57:35,494.0.0.55.73
ebcadd9f-13ad-4068-98f4-1c695671b504,Chris,"This app is really unintuitive. Sometimes going to the same page from different places, you get different options for no reason I can figure out. FB seems to design the way groups work, to make it as difficult as possible to have an ongoing conversation out side of messenger. And now, notifications are in no logical order. FB puts the ones it thinks are important to the top. No option to have the newest to the top. I can't wrap my head around why?",2,9155,493.0.0.72.158,2024-12-21 05:52:51,493.0.0.72.158
ae4fa8a6-444c-43bf-ac1e-207f5e6c724d,Terri Maffett,"UPDATE 12/20/2024 - fee latest update won't let photos enlarge (tap to own then pinch to zoom.) This needs to be fixed!! 10.21.24 - The latest update made the homepage refresh (pulling down from the top of the page) not work at all, you have to tap the home button to refresh the news feed. Please fix this. 11.08.23 - Thank you for updating the app to fix the back button!! Now if you would make new posts show first, rather than week old posts, that would be really fantastic!!",2,604,494.0.0.55.73,2024-12-21 00:28:27,494.0.0.55.73
ee3c0a9a-0327-497c-a2a4-7fa5b1c61ea7,A Google user,"When I click like in the app, it no longer highlights so I don't know for sure if I've actually clicked it. And now when I click on a picture and try to go back, it goes back and forth between a big and small version of the picture. Hopefully the next update will fix it. Previous: Back button isn't working on certain areas. This whole @highlight thing is really annoying. What's up with that? Why can't you either order notifications by time or give us the option of how we want to order them?",2,2239,493.0.0.72.158,2024-12-20 17:38:17,493.0.0.72.158
c5426603-89de-4ac7-aa16-04abce7b4ec6,Joe D,"Opening every single link in the internal Facebook browser for data-mining purposes is one of the dumbest and most annoying ""features"" they've added. Even if you tell it to open links in an external browser, it only works for ones opened in messenger. Always fun to go to close the tab and find out there are 10 or 20 more tabs still open from all the links you've clicked on recently.",1,6694,493.0.0.72.158,2024-12-17 20:23:09,493.0.0.72.158
77c333ab-d7bf-45e8-94e6-c6cec1e0eda0,Sara Franceschini,"Facebook is my go to social app. Always has and always will be. But I've been pretty annoyed recently that a section that I use a lot around this time of year has disappeared. The EVENTS tab on the menu page is just not there. I have done app updates, uninstalled/reinstalled and I've even reported an issues through the app twice and haven't recieved any feedback. I'm very disappointed and just want this to be fixed so I can find local events that are happening. *Events still not working. 12/17",1,2607,493.0.0.72.158,2024-12-17 18:28:51,493.0.0.72.158
00b651b6-4338-4d19-a2fa-7b3071b0e6de,Gabriel Martinez,"Update: I have an S24 Ultra now and the notification and timeline issues are even WORSE now!!! Sony Xperia 1 V user here. I used to have a Samsung S23U and had no major issues, just annoyances...Before that I wouldn't ever get notifications to my phone. I wouldn't get updates (like, new comments, posts, etc). My timeline was always a day behind; I would have to refresh my feed 10 times or more to see something current. If all my friends weren't all on this damn app, I would delete",1,436,492.0.0.127.80,2024-12-17 09:48:55,492.0.0.127.80
59898a9a-d6d7-4e1e-b55a-c96319e863d0,JessieRae,"The auto refresh is super annoying, and you can't turn it off. I'll see something I want to read, but before I can click on it, the app auto refreshes, and what I wanted to read is gone! This especially happens if go into another app, even for a few seconds. When I return, auto refresh. Hella annoying!",1,847,492.0.0.127.80,2024-12-17 06:22:03,492.0.0.127.80
cf0b78cc-a19c-4276-b1b4-50f716cfd463,Anna Patterson,"Tabs is a useless feature. There is no information about it in the help center or online. No matter what link you hit, even by accident, it remains open in tabs! There is 0 way to access tabs without clicking on a random link. From there you can see what links are open and close them. If you forget, well, then you have to find another random link to click. I can't even find where I can report this to the help center anymore. So, I came here.",1,1141,493.0.0.72.158,2024-12-16 02:17:44,493.0.0.72.158
1294de6d-f68e-49c3-bd98-dcf2f0b35045,RA Shaman,"For the most part, I like the app. It's connected me with people I've not seen in years and those too far to visit. My business page doesn't get seen much though. I keep reading 'you've unlocked new features' after posting a reel, but it's not getting seen anymore than before. I also wish govt issues didn't take their problems out on us people because certain posts I can't see.",4,8490,492.0.0.127.80,2024-12-12 21:58:49,492.0.0.127.80
7eb8a296-de91-4522-b37b-236174948e80,Jaber Jaber,"I wish ten stars were an option, love this place, Dawn is a true artist and beyond skilled! Searched awhile to find this level of quality in the precision cut department, each time it seems to be impossible to improve on perfection, but she manages to do it, every time. Awesome space, ambiance and great products to keep the style and hair looking it's best. A real treasure of a find! 8,650 people found this helpful",5,6019,492.0.0.127.80,2024-12-12 15:06:35,492.0.0.127.80
1ccc73ac-cb07-4ab2-879f-7ddebdb0499a,Geoff K,"12/11/24 With the last update, it consistently fails. It won't go to pressed tabs. Can't see notifications, messages or the like. When able to get to messages, can't reply to messages. Tried uninstalling w/ no luck. _______ This used to be a decent app. In the last few months, most images on profiles (even mine) show up as a black screen. I had the issue on my original phone, cleared the memory cache, but still had the issue. I got a replacement phone, and still have that problem. Please help!",1,5591,492.0.0.127.80,2024-12-12 10:11:03,492.0.0.127.80
813aad5b-d412-4987-88b7-2643f33c2bf8,Lori Broughton,"After the most recent update I don't see most of my friends post unless I go click on their page from my page, it's not showing up in my Newsfeed. I get 100s of ads that I never asked for & are completely unrelated to any of my interest or life. My photos are not always showing up. Lives are glitching & don't always work. Then today, 12/11/24, messenger & commenting or liking on Facebook post has begun not working. I have friends that got auto logged out too. The first version was way better.",2,304,492.0.0.127.80,2024-12-12 02:36:32,492.0.0.127.80
e8ce5eaa-6dcc-4216-9e13-d44f28312013,Ashlynn Cattleman,"I can't comment on anything. I was logged out, logged back in, and I can't like more than one post. A request error keeps coming up. I checked to see if the app needed an update, and it didn't, then I tried closing the app and reopening it, and then I turned my phone off and on still not working. I tried uninstalling and reinstalling the app (a couple of times). There's definitely something wrong with 😕",1,992,492.0.0.127.80,2024-12-12 01:21:33,492.0.0.127.80
7f5e94cc-1dee-46af-98ad-80513ad0d9e6,Peter Bitz,"""Error performing query"" pops up every time I try to react to something. I'm fully updated and have force quit the app, as well as pulled down to reload with no success. Also the personal icon on FB messenger is showing an old photo that I've long since deleted and would love to not see anymore, but no matter what I do, it's still there. Been an issue for over a year with no fix.",2,639,492.0.0.127.80,2024-12-12 00:18:38,492.0.0.127.80
7d3bb3cd-7dbb-4746-9e4d-3b1225d5a301,Paige Bailey,"So videos. 1. Why is the bottom half darkened? It's makes it hard to see some things. 2. Why is the countdown to next video ""cancel"" so hard to push? I keep pausing or muting the video until it ends up changing to the next one anyway. 3. When it does change to the next video why does it cut off the last second of the previous? These are short videos so it would be nice to see the whole thing. 4. Why does it immediately take me back to the next vid after trying to go back to the first?",1,9375,492.0.0.127.80,2024-12-11 07:32:44,492.0.0.127.80
73bec0d6-f119-4139-8a8c-f4ddaf2cb9a2,Lucius Mather,"I love offering others a view into my praising the Lord, Jesus the Christ and Abba; God the Father. While recording, sometimes I see the warning ""slow connection"". When I review the video, there are no problems with the audio. The video sometimes halts, and then the video gets out of sync with the audio. Not a major concern, so it rates 5 stars.",5,2957,492.0.0.127.80,2024-12-09 22:22:26,492.0.0.127.80
4c47a920-afba-472d-b1a1-8f08683dde00,Dan Coyne,"""Never autoplay videos"" setting doesn't do anything. It ALWAYS autoplays the next video. ALWAYS. And the little button on screen to stop it from autoplaying is so tiny, that it's nearly impossible to press consistently. Facebook has been embracing ""hostile user interfaces"" of late. UPDATE: Not only is the button to stop autoplay tiny, but even when you do manage not hit it, it still autoplays anyway about half the time, and usually before the video you're actually watching is finished.",1,909,492.0.0.127.80,2024-12-09 15:53:45,492.0.0.127.80
2995f071-011d-4003-bdcc-5fc30805fb27,Augustin Nicoară Pogar (Nico),"I have sended so many reports and problems, I can't connect to my accounts center, I can't connect to my former Facebook account that got hacked and I managed to change my password and then someone else tried so many times that they blocked it. I lost my access to former phone number to get access back to it. I am having so many problems with Meta Services and I can't do anything from my phone, I don't own a laptop. Please contact me ASAP to fix all of this! Kind regards.",1,270,492.0.0.127.80,2024-12-08 23:49:17,492.0.0.127.80
027c50e1-ee83-4f2b-9677-0e7381c2cd25,T “Just Me” A,"With this new update, I cannot see a single photo. I see videos, but under the photo tab... It's all blank. I've been on FB since 2009, and it's ALL gone!?! When you go and look at someone's page, it's setup differently. It would take you to where you'd see there main page. Now it goes directly to the ""photo"" tab. Profile picture is a lot smaller and the cover seems to be pushed up higher and not as wide. I do NOT like it. I need my pictures back thou!!!!",1,2045,491.0.0.58.78,2024-12-07 12:04:19,491.0.0.58.78
78ccf8a2-1ef3-4007-9e7e-dd3f88dc13e7,Denislav Valev,"Changing my review to 1 star, the quality of the app is getting worse and worse. I am tired to bugs and struggles for months. Opening links on facebook mobile never works. Videos are glitchy. Countless buggs constantly happen. New ones appear. Good functionalities from fb and messenger gets deleted. Another working ones are getting broken by bugs and stop working. So frustrating, and it doesnt seem like this is going to stop",1,992,491.0.0.58.78,2024-12-06 02:27:28,491.0.0.58.78
88982e83-947f-4037-b408-605a39bed3eb,lexusracer128,"The only issue I'm addressing in this review is the fact that the Facebook login system on other apps is broken. The information I entered doesn't do anything and instead, it erases it and forces me to repeat it again knowing it'll just erase it again. The interface for the login system doesn't even seem up to date. Please fix this.",3,266,491.0.0.58.78,2024-12-02 05:55:09,491.0.0.58.78
b3cde466-285b-43ef-934e-29916b0cca5a,Lacey Myers-Davis,I use Facebook pretty much on a daily basis for a blog. It's a great place to connect with family and friends. And post all kinds of amazing moments in life ❤️ the only thing I don't like is even whenever Facebook doesn't need to be updated it still manages to show posts from a week ago. Even after 2 days of not being on Facebook. I really wish they would fix this or make it to where the if it acts like this make it happen early update of some type,4,42218,491.0.0.58.78,2024-12-01 00:10:09,491.0.0.58.78
4c7261ac-f6d8-4188-bbb6-5f5d4a9c7688,Christian Buzzi,"I'm changing my review. When I encountered my first unskippable ad I hated it, but after encountering more of them I've had a change of heart. I love these unskippable ads, they're great at breaking the spell of mindless scrolling, reminding me that I could be doing something better with my time. Every time I'm forcibly halted by ads I immediately close Facebook. It's fantastic. I know that sounds like sarcasm but it's really not. Best Facebook improvement in years.",3,2214,491.0.0.58.78,2024-11-30 03:43:21,491.0.0.58.78
353676dc-cd00-44a4-9014-88fed2a1f1d1,Humarno Schoonwinkel,"Auto play videos settings don't work. I have toggled it in settings to NEVER auto play videos but yet everytime I go into Facebook the first time, the videos still auto play. Have to exit and enter Facebook again for it to work properly. Please have a look at this setting and ensure it's working correctly. Pretty annoying and wasteful on data. Thank you.",3,1150,491.0.0.58.78,2024-11-28 04:21:02,491.0.0.58.78
5d6eee38-ceac-4864-91de-e7316bd5263d,VJ Therence,"A platform that offers a wide range of features for connecting with others, sharing updates, and joining communities. However, it can be frustrating when policies lead to account or content removals, like when my page was disabled due to copyright issues without a clear way to appeal. While Facebook is still useful for social interactions, these challenges can make the experience disappointing at times. Overall, it's a decent platform, but it could improve in transparency and fairness.",3,2458,491.0.0.58.78,2024-11-27 16:18:51,491.0.0.58.78
cc790b4c-d931-4112-970b-75fd18c3d2e5,Karine Malboeuf,"Useless platform. Changed my phone and number. I am able to log in with my email and password. However, this two-way authenticator blocks me, and there are no other options to bypass. Tried a few things and spent 3 days trying to figure it out. However unssucessful. Facebook has no contact or methods to fix this issue other than providing your ID. But if you use an alias, or different last name you're doomed. I will not open another account and it appears this is a big problem with many people.",1,115,,2024-11-24 08:17:45,
347b207b-414b-4a6a-b78b-df7f79f69d9f,Sgt Luke,"Sometimes I use it. I do have a question about the app though: Why does it have to be a system app? I'm editing this to add something. For some reason, when you have the option for auto update off, it will still perform an auto update. It even auto updates when you're on Wi-Fi as I've seen it try to update, but won't as it says waiting for Wi-Fi in order to update. Even removing all updates it will inevitably update without your permission.",4,554,490.0.0.63.82,2024-11-22 04:22:48,490.0.0.63.82
319dcebb-4c5d-4acc-a81b-7c664b0e7a2b,T B,"Latest updates = uber glitchy features. The posts don't work the same when sharing, and now you have to copy and paste the links manually just to share something, whereas you didn't before. Other massively glitchy issues such as posting a gif (it won't pull up and just redirects back to post). Whoever said this was better is clearly mistaken. I wish I could undo the latest update tbh.",1,318,490.0.0.63.82,2024-11-21 08:42:35,490.0.0.63.82
4c23989a-83ba-4022-aba6-2c2f6d57e95d,Wasemtheking,"Stupid app , 1000 ads per video , they used to claim ""it's free and always will be,"" but they found out their words gave them nothing so they just take it back giving the option either pay us ,for the social media we made it possible or we will just blackmail with tons of ads everywhere . We seriously need an alternative, just like when facebook was an alternative for MySpace Update : Now, if you don't share your personal info, you have to watch even more ads . The app is last century 👎🏻",1,124,311.0.0.44.117,2024-11-20 16:11:36,311.0.0.44.117
820399ae-f76e-40b3-9d43-e7e01be4228c,Brian Squires,"2016: Take a tip from me and use it as little as possible, don't give too much personal information away and don't try and add/change your profile. Follow this advice and you won't get too stressed, unlike me. 2020: Still winds me up, nothing has changed. 2020: since the latest update it looks horrible in landscape mode. 2024: still rubbish, I only use it to check one FB site and it can't even get that right. I click on the notification and it sends me to a completely different site. Useless.",1,842,490.0.0.63.82,2024-11-18 19:54:33,490.0.0.63.82
1f1a30c0-39de-49cb-aa86-e2ffb5caea6b,Jennifer Kimball,"When I click on share to a friend's profile, it doesn't show all of my available friends, only a very limited list. I know more of my friends allow the sharing of posts on their page. I can do it when I copy and paste the link directly, but not when I'm using the share to a friend's profile function. This is very annoying",2,288,489.0.0.66.81,2024-11-16 22:04:21,489.0.0.66.81
c5cb3723-11cc-4fc7-b0ae-c9db37c5f5ad,JANEE DISTURBED,"There's a lot of things that could be done better. starting with how the page jumps and you lose EVERYTHING while you're working on a message. That gets lost. Or like right now as I type this, the box is jumping all over the place! How do you make it stop? And the Draft situation has GOT to be fixed. I can save a draft or hope that my message drafts and it doesn't. Instead, it gets lost in no man's land. But that never happens. And a bunch of work ends up for naught. Wasted time too.",1,3575,490.0.0.63.82,2024-11-16 20:40:30,490.0.0.63.82
8c2fdb86-0dc8-4564-8640-47f8cb448481,Bayley B,"Frequent issues when I load the app. Top search section completely gone when i exit and go back in. Everything sometimes side shifts to the right and theres a big white gap on the left. Frequent issues when trying to swap from my profile to a page profile. Sometimes it loads, other times its just blank and i have to reload app. Every second to third post is an advert. Im not seeing almost any posts from friends or pages i follow half the damn time. I am seeing adult rated adverts too! Ew!",2,1166,489.0.0.66.81,2024-11-10 02:29:05,489.0.0.66.81
8f088181-6ec1-4b34-9686-b10845b2b738,Bridget Phillippi,"I would have to say I use Facebook everyday to talk to people but I noticed since I've updated it, it won't allow me to see my cover picture nor anybody else's at that matter as well🤦🏻‍♀️ not sure what to do. I've uninstalled it completely as well and it didn't fix the cover picture problem but its quite frustrating. Any help is appreciated, thanks! I will change to a 5 star if someone can help me get the cover photos thing fixed.",2,1508,489.0.0.66.81,2024-11-09 16:19:23,489.0.0.66.81
4a8dca5d-962f-4059-bd91-ac64b360e065,Patrick Miller,"Originally a very organized and okay to handles app, it's desperation for relevancy and unwillingness to listen to its users cause this app to become utter garbage. It's AI driven algorithms causes posts form almost 2 weeks ago, far past relevancy, to show up, whereas up to date posts aren't seen for days. Not to mention it prevents you from seeing posts from pages unless you interact with them daily. Frankly, they're going to run themselves into the ground .",2,246,489.0.0.66.81,2024-11-08 03:29:04,489.0.0.66.81
5060bb5f-fd44-4a0a-8be7-b78b10e54337,Richard Beck-Boudreaux,"Facebook has become unrecognizable from what it once was. I login today and 9 out of every 10 posts are ads (recommendations for pages I'm not following and random video reels are considered ads). I find it incredibly difficult to tailor my experience to actually seeing posts from friends, or anything I'm actually interested in. it's like the Internet in the 90's without ad blockers. this is just really such a terrible awful social network that does not function as a social network anymore.",1,870,488.0.0.78.79,2024-11-06 20:21:50,488.0.0.78.79
ef4a2fe8-0b58-4483-b791-f6ac4d252563,Leona Dorothy,"A lot of bugs. Cannot properly respond to events (overlay sheet is all white with no options), for example. Reporting them doesn't seem to get them fixed, either. Also, why is this app so bloated ?! Internal browser is awful and now is accumulating tabs that don't close. Keep hoping it'll improve, but keeps deteriorating.",1,1538,488.0.0.78.79,2024-11-03 03:22:31,488.0.0.78.79
5c2ec619-6e81-4d8a-9176-5e72396db5c0,Dalitso Mwanamonze,"Was a great app initially but has seriously deteriorated over the years. Make the AI optional, some people like me do not appreciate it at all and will feel more comfortable if that's an option we will appreciate. Auto of reels is excessively annoying. I get having adds but forcing content on us doesn't make sense at all. Receiving porn posts repeatedly that we continue to report, what's that about?",1,654,486.0.0.66.70,2024-10-28 20:01:56,486.0.0.66.70
26daa19e-97dd-4b41-a765-306749300263,Casey Masters,"Why do they take FOREVER to fix bug issues on their own app Literally everyone has a problem right now with the fact you go to your notifications, click on any, it depresses but does nothing. Kill app reload and it works. All the time. Been at least a month prob two of this. On both my gf and my own phones ...yet no patch...makes no sense with the kind of money they have.",1,243,486.0.0.66.70,2024-10-25 03:54:08,486.0.0.66.70
fc86fff1-f630-49b4-a264-9586308f7cf8,Lex,"2023-2024: Links Open Externally option resets to disabled when I log out and log in back. Please fix. The internal browser is so laggy and slow. 2023-2024: marketplace so laggy and buggy 202405: The new News Feed shows posts from groups that I am not part of. It is now becoming so spammy. Also, videos clicked from the feed do not play but instead redirect you to another unrelated video. The app is soooo buggy! 202410: Laggy internal browser. Stop forcing us to use this and allow to use external",1,1950,486.0.0.66.70,2024-10-24 15:37:33,486.0.0.66.70
7b5843b6-4b73-4fa3-93a4-2b82f28190f0,Liam Russell,Too many apps. It's like an ad every 2 posts. And it's honestly annoying because it's the same rubbish. I understand you need to make money but this is very intrusive. And as of lately the app now auto plays adverts even when the setting is turned off. 23/10/24 App still continues to play videos even with the setting turned off.,1,391,486.0.0.66.70,2024-10-23 15:30:48,486.0.0.66.70
349c853a-3d87-4359-a313-d1983892035d,Angel Avalos Aguilar,"I like Facebook. Its a very good app. But there are a few glitches, like sometims, you're feed doesn't refresh, and you're stuck with the same posts/feed over and over again, no matter if you refresh or reopen the app. And thats another thing. While that glitch is happening, you can't refresh Facebook, it glitches out, and the refresh circle that pops up goes very fast. Its annoying. Also, I try and get my feed to change, by clicking ""show less"", ""hide reels"" etc, but the stuff keeps coming back",3,1362,486.0.0.66.70,2024-10-23 05:03:44,486.0.0.66.70
bedcbef3-0735-4640-a9bf-0c95844fa442,Kristal Klein V. Edilo,"5 stars!, Facebook is great, after using Facebook for a few years, there is reels (basically shorts) and video/photo posts that you can see while you scroll. You can join groups, and friend your friends and family on the app! A great way to post things on your account, you can set the post to public, private and friends only! it's truly amazing! But for some reason I can't upload cover when making group, still great!",5,33818,485.0.0.70.77,2024-10-13 17:43:27,485.0.0.70.77
16a41d73-ecff-409e-9848-e6baf0f4b0d6,Shariah Montelongo,"It's slow loading, always randomly closing articles and the app itself, way too many permissions, takes up too much space, crashes when I'm not even using it, and the video buffering is horrendous. The app also post blocking for no reason is absurd and discrimantory. Let's not forget actual PORN being forced on you in the reels as ADS. Why did I see a woman spreading her lips after watching a travel video??? Please fix it.",1,923,484.0.0.63.83,2024-10-12 20:59:47,484.0.0.63.83
fce15b12-b2b4-4b4e-8134-7a7ab93c2dce,Jessica Lynn Young,"I edit and change this after each update. Or I try to at least. The dang video options are ridiculous. I want to watch videos! I want to scroll and select what I want to watch! I don't want to click on video, and it be reels that I have to watch. I have my videos turn off automatically play for a reason. STOP TRYING TO BE TIKTOK and just be a socially functioning app!",3,305,485.0.0.70.77,2024-10-12 10:29:41,485.0.0.70.77
a02f7fff-3c67-416b-975e-6ad45bb7d41c,Mr tuti futi,"Facebook is a versatile social platform that connects friends and family, offering a wide range of features from messaging to photo sharing. The user interface is intuitive, and constant updates keep it fresh. However, the app can be resource-intensive, slowing down my device at times. Privacy concerns and frequent advertisements are also disadvantages. Overall, it's a great tool for staying connected but could benefit from optimization and better privacy measures. 4,516 people found this helpf",2,759,,2024-10-10 01:42:25,
dfbc827f-49f0-49c0-af9c-16c0857b1004,Ade Strudwick,"User experience is now awful. The app deliberately stops scrolling on sponsored links, which causes you to accidentally click them. Guessing this is a (fraudulent) way for Facebook to get more advertising revenue. Very frustrating having to immediately close the web page it spawns. Looks like I'll have to remove Facebook app as it's now annoying me too much.",1,581,484.0.0.63.83,2024-10-09 15:42:35,484.0.0.63.83
c9d5b182-6751-49ca-baa5-4cf6d98f95ce,Steve Mack,"They keep breaking features. As of the Oct. 2 l, 2024 update I can't search for friends anymore. The search works but when I click on a result or the right arrow beside it nothing at all happens. And the increasing deluge of ads makes me reluctant to open the app to begin with. The idea of staying connected is great but the reality is falling far short.",3,2502,484.0.0.63.83,2024-10-08 05:39:37,484.0.0.63.83
8a3e4111-fcde-4138-82cc-2e69beea239f,Kyle Fafnis,"I ALWAYS used Facebook on a web browser on a computer, or a mobile browser on a phone. There's absolutely no need for this spyware/malware garbage on your phone. All they are doing is collecting data about you more easily. They claim they're introducing new end to end encryption, but that doesn't do much good when they have back doors into the cipher and then dump all your data to the government. Don't install this trash.",1,347,197.0.0.46.98,2024-10-07 22:38:49,197.0.0.46.98
3d0a57c7-ac2d-4a2a-aa81-ddba9a46d23c,Sam Nichols,"Most of the posts I see now are from pages or groups I don't follow and I haven't joined. I'm getting really sick of it. What's the point of friends if FB doesn't show you their posts? I'm about to hire someone to manage my business pages, then I'll just delete the app. It's absolute garbage now.",1,1058,484.0.0.63.83,2024-10-07 14:13:00,484.0.0.63.83
6686d760-30e5-4445-9759-747a4da78b9f,Motibur Sk,"Facebook Facebook is experiencing dramatic growth currently where the number of users has reached one billion. It comes with a lot of benefits like video calling with your close ones and uploading your photos and videos without charge. Most importantly, it allows you to get in touch with people from the other side of the world without spending a penny. It is also a great way to connect with old school friends and college friends. Further, you can also make new",5,16786,484.0.0.63.83,2024-10-05 01:41:44,484.0.0.63.83
2862c29c-cb81-4b79-98fb-7aeda4600d72,Jensen Kit,"I am consistently encountering an issue where my TV displays an error message stating, ""Sorry, we're having trouble with playing this video. Tap the "" "" to play videos on your TV."" Secondly, there seems to be an issue with browsing all the Reel videos from a profile by swiping the screen to the left with a finger. Please address & resolve this bug, as it occurs randomly and disrupts the user experience.",1,4927,484.0.0.63.83,2024-10-04 12:33:11,484.0.0.63.83
ba0ad65a-517f-4ad5-a617-5cd5090ece8d,New York,"10/3/24: Great update! Negative 17 stars. 75% advertising posts instead of my friends. A lot of times, clicking on stuff doesn't work, so I have to close the app and reopen it. And now it's showing that the app is using way too much storage on my device, which shows a problem to my device's health!! Certain words gets your page flagged but meanwhile I regularly see sexual explicit videos, pics and ads throughout the site. And yall want me to make a thread account... I THINK NOT",1,1880,483.0.0.51.72,2024-10-03 14:00:43,483.0.0.51.72
d77fa8d4-c113-4d87-ba97-19b8c58d0f8a,Destiny,"I cannot scroll through my memories without the entire thing completely loading sometimes. It doesn't do it right away, but it starts. It also starts freezing very badly, something it didn't do before. And the newsfeed refreshes randomly when I click away from it. Now it completely goes back out of memories if I try to check memory post comments. I am deleting this horrible app, I am tired of it.",1,2150,482.0.0.51.80,2024-09-29 05:37:53,482.0.0.51.80
e3af4871-b231-4222-a6f4-5059f0d5a416,Dazia N,"The mobile app is hot garbage. Notifications not loading, messages from the notifications not loading, marketplace almost never showing items near me despite the small radius I chose, the send message button is gone now unless you minimize your keyboard and almost entirely back out of a comment. Seriously terrible, but so is the desktop version. This website sucks and it's barely functional.",1,216,352.0.0.21.117,2024-09-12 02:22:44,352.0.0.21.117
60d07b47-6fba-4a48-a5be-cb717c3a47d3,Mercy Tumala Teodosio,"When I log in my Facebook account on another devices, it keeps on requesting for two-way authentication approval. It's frustrating especially when in emergency. And also when we buy new cellphone because our old cellphone is damaged. We can't open our account because we don't have our old devices to approve the approval. I suggest that Facebook would consider something like this. Add 'look for another way', may it be code sent to phone number or email or second emergency password.",3,99,,2024-08-25 17:42:58,
